plant,disease,image
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1250532785.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1251480782.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1252142336.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1257722336.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1260076177.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1264302367.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1267456239.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1267671444.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1267796913.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1268934820.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1269550303.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1269866934.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1270179035.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1271661082.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1272381477.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1276561660.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1276900213.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1277057359.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1277210685.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\127742871.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1277679675.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1280298978.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1284779898.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1288115291.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1290330052.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1290729293.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1290835464.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1291425796.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1292034909.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1292410663.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\129262656.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1293001652.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1293629264.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1297980012.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1299050149.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1300599354.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1300823152.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1300977508.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1302328544.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1302565676.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1303312284.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1304633262.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1305777482.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1307553157.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1308234304.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1309174561.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1309857132.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1310462986.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1312658140.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1313344197.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1315698965.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1316234196.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1316805765.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1317487445.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1319252065.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1320276326.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1321561951.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1326064660.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1326139580.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\132695140.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1328015019.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1328164078.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1329083657.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1329201937.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1331226893.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1331260806.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\133263895.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\133303828.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\133326379.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1334282465.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\133431114.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1340186286.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1340999953.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1341694459.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1342351547.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1344226593.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1344397550.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1344533607.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1346754206.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1346909762.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1347999958.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1348163694.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1348307468.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1351445240.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\135270912.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1354666610.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1358792990.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1359809318.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1361129876.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1361142044.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1361163747.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1362873947.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1363807985.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1364063429.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1364435251.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1364472347.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1365612235.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1369203337.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1371946692.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1372417670.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1373499412.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1376091294.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1376107939.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1377344118.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1378549599.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1381973639.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1383484107.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1385746259.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1385808202.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1386736977.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1386911368.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1388871610.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1389754395.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1391719532.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1394172142.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1395866975.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1396226721.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1397843043.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1401539761.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1406419715.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1410225488.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1410738568.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1411057259.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1412272619.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1417356734.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1422781530.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1425912705.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1426179564.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1428302810.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1428569100.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\143092286.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1431172246.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\143205841.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1433652364.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1434200283.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1436413250.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1436699751.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1436718296.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1437341132.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1438039429.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1442268656.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1442310291.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1442862093.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1445110215.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1445197304.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1445324291.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1445369057.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\144778428.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1450903179.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1457571171.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1458153387.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1459278356.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1460087437.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1461642951.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1465908426.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1466028041.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1468646624.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1469167700.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1469175825.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1469713619.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\147082706.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1472319237.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1473359901.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1473438422.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1473523576.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1476365292.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1478666869.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1478675911.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1479257856.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\147932460.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1481071460.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1483502855.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1483767138.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1485229040.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1485753217.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1486018952.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1488901749.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1489381001.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1490838967.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1492079032.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\149232931.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1492704954.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1493133127.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\149358004.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1494523424.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1496786758.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1497799028.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\149781263.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\149981640.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1503832819.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1504701291.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1506710218.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1509149905.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1510478103.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1510845223.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1515921207.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1518295866.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1519283117.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1520664922.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1520672258.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1524278014.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1524451384.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1524470833.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\152599670.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1526090875.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1528254413.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1528657939.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1532462284.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1532615848.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1532725356.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1533215166.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1533978148.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\15383908.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1539758625.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1540564326.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1542437080.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1543608329.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1544883510.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1545947455.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1546993885.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1549044290.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1549275495.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1550490538.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1551047052.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1551832583.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1552927795.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1553566454.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1554533887.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1562043567.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1562573948.jpg
Cassava,Healthy Cassava,./plant\Cassava\Cassava___Healthy Cassava\1567877420.jpg
